referrer,expgender,exprace,compensation,age,sunkgroup,sunkDV,gainlossgroup,gainlossDV,exprace_baburao
29,2,6,1,18,2,9,1,2,6
29,2,6,1,18,2,9,2,2,6
29,2,6,1,18,1,8,1,2,6
29,2,6,1,18,1,9,2,2,6
29,2,6,1,18,2,9,2,1,6
29,2,1,1,23,1,9,2,2,1
29,2,1,1,18,2,9,2,1,1
29,2,1,1,18,1,1,2,1,1
29,2,1,1,18,1,9,1,2,1
29,2,1,1,18,1,9,2,2,1
29,2,1,1,18,1,2,2,2,1
29,2,1,1,19,2,9,2,1,1
29,2,1,1,18,2,7,2,2,1
29,2,1,1,19,2,9,2,1,1
29,2,1,1,18,2,9,1,2,1
29,2,1,1,18,1,9,1,2,1
29,2,10,1,20,1,9,1,2,10
29,2,10,1,19,2,9,1,2,10
29,2,10,1,20,2,9,2,2,10
29,2,10,1,19,2,9,1,1,10
29,2,6,1,18,2,1,2,1,6
29,2,6,1,20,2,7,1,2,6
29,2,6,1,18,2,9,2,2,6
29,2,6,1,18,1,9,1,2,6
29,2,6,1,18,2,3,1,1,6
29,2,6,1,18,1,9,2,1,6
29,2,6,1,18,1,7,1,2,6
29,2,10,1,18,1,8,1,1,10
29,2,1,1,20,1,9,1,2,1
29,2,1,1,18,1,9,2,2,1
29,2,10,1,19,2,9,2,1,10
29,2,10,1,19,1,5,2,1,10
29,2,10,1,18,2,8,1,1,10
29,2,10,1,19,1,5,2,1,10
29,2,6,1,18,2,9,2,1,6
29,2,6,1,20,1,9,2,1,6
29,2,6,1,18,1,8,2,1,6
29,2,6,1,22,2,7,1,2,6
29,2,6,1,18,2,9,2,1,6
29,2,6,1,18,1,9,2,2,6
29,2,6,1,19,2,9,2,1,6
29,2,10,1,18,2,9,2,1,10
29,2,10,1,19,1,9,2,1,10
29,2,10,1,18,2,9,1,2,10
29,2,10,1,19,2,1,2,2,10
29,2,10,1,19,2,9,1,2,10
29,2,10,1,18,1,6,2,1,10
29,2,10,1,18,2,9,1,2,10
29,2,10,1,18,1,9,2,1,10
29,2,6,1,18,2,7,2,2,6
29,2,6,1,18,2,9,2,2,6
29,2,6,1,20,1,6,2,1,6
29,2,6,1,19,1,9,2,1,6
29,2,6,1,17,1,9,2,2,6
29,2,6,1,20,1,9,1,2,6
29,2,10,1,18,2,9,2,2,10
29,2,10,1,18,1,9,2,1,10
29,1,5,1,18,1,8,1,2,5
29,1,5,1,20,1,9,1,2,5
29,2,6,1,18,2,9,2,1,6
29,2,6,1,18,2,7,2,1,6
29,2,6,1,20,2,9,1,2,6
29,2,6,1,20,1,5,2,1,6
29,2,6,1,18,2,9,1,2,6
29,2,6,1,17,1,6,1,1,6
29,2,6,1,18,2,9,1,2,6
29,2,6,1,18,1,5,1,1,6
29,2,6,1,18,1,9,1,1,6
29,2,6,1,18,1,9,2,2,6
29,2,6,1,18,1,4,1,2,6
29,2,5,1,18,1,9,1,2,5
29,1,5,1,20,2,9,1,2,5
29,1,5,1,18,1,6,2,1,5
29,2,2,1,21,1,9,1,2,2
29,2,2,1,18,2,9,1,2,2
29,2,2,1,18,1,9,1,2,2
29,2,2,1,19,2,7,2,1,2
29,2,2,1,18,2,9,1,2,2
29,1,5,1,18,1,8,2,1,5
29,2,5,1,20,2,8,2,1,5
29,2,5,1,18,2,9,1,2,5
29,1,6,1,18,2,9,2,1,6
29,1,5,1,19,1,3,1,2,5
29,1,5,1,18,2,9,2,1,5
29,1,5,1,18,1,9,1,1,5
29,1,5,1,19,2,9,1,2,5
29,1,5,1,18,2,6,2,1,5
29,2,5,1,18,1,8,2,1,5
29,2,5,1,21,2,6,1,2,5
29,2,5,1,18,2,8,1,2,5
29,2,5,1,18,1,9,1,2,5
29,2,5,1,18,2,9,1,2,5
29,2,5,1,18,2,9,2,2,5
29,2,5,1,18,2,7,1,2,5
29,1,6,1,19,1,9,2,1,6
29,1,6,1,18,2,5,2,1,6
29,2,6,1,19,2,9,2,1,6
29,1,5,1,18,1,7,1,2,5
29,1,5,1,21,1,9,2,2,5
29,2,5,1,18,1,9,2,1,5
29,2,5,1,19,2,1,2,1,5
29,1,6,1,19,2,8,2,1,6
29,1,6,1,18,1,1,1,2,6
29,2,2,1,18,2,9,2,2,2
29,2,2,1,18,2,9,2,1,2
29,2,5,1,20,1,9,1,1,5
29,2,5,1,19,2,9,2,1,5
30,,,,31,1,4,2,1,
30,,,,34,2,9,2,1,
30,,,,24,2,5,2,1,
30,,,,28,1,8,2,2,
30,,,,26,2,9,2,1,
30,,,,30,1,9,1,2,
30,,,,23,1,9,2,2,
30,,,,25,1,9,2,1,
30,,,,25,1,7,2,1,
30,,,,29,1,9,2,1,
30,,,,21,1,9,2,1,
30,,,,20,1,9,2,2,
30,,,,20,2,9,1,2,
30,,,,24,2,7,2,1,
30,,,,27,1,7,2,2,
30,,,,22,1,6,2,1,
30,,,,22,1,8,1,1,
30,,,,22,2,4,1,2,
30,,,,25,2,9,2,2,
30,,,,25,2,9,2,1,
30,,,,24,2,9,1,2,
30,,,,25,1,9,2,2,
30,,,,,1,9,1,2,
30,,,,23,1,9,2,1,
30,,,,20,2,9,2,1,
30,,,,24,1,9,1,1,
30,,,,23,2,6,2,2,
30,,,,22,1,9,2,2,
30,,,,22,2,8,2,1,
30,,,,21,2,9,2,1,
30,,,,23,2,5,1,2,
30,,,,38,2,7,2,1,
30,,,,24,1,9,1,2,
30,,,,22,2,8,1,1,
30,,,,28,2,7,1,1,
30,,,,52,1,9,1,2,
30,,,,24,2,9,2,1,
30,,,,23,1,8,1,2,
30,,,,19,2,9,2,1,
30,,,,24,1,1,2,1,
30,,,,22,2,9,2,1,
30,,,,23,2,7,1,2,
30,,,,23,2,7,1,2,
30,,,,21,1,9,2,2,
30,,,,27,2,9,1,1,
30,,,,25,2,9,1,2,
30,,,,25,2,9,1,2,
30,,,,26,1,7,2,1,
30,,,,23,1,4,2,2,
30,,,,20,2,9,2,2,
30,,,,24,1,9,1,1,
30,,,,50,1,9,1,2,
30,,,,21,1,9,2,2,
30,,,,22,2,5,2,1,
30,,,,47,1,9,1,2,
30,,,,30,1,8,2,1,
30,,,,25,2,7,1,2,
30,,,,22,2,6,1,2,
30,,,,23,2,7,2,1,
30,,,,25,2,9,1,2,
30,,,,23,1,6,2,2,
30,,,,50,1,9,2,1,
30,,,,21,1,1,2,2,
30,,,,46,1,9,2,2,
30,,,,21,1,1,2,1,
30,,,,20,1,8,1,2,
30,,,,20,1,9,1,1,
30,,,,21,2,9,2,2,
30,,,,21,2,9,1,2,
30,,,,21,2,9,1,2,
30,,,,25,2,9,2,2,
30,,,,20,2,9,1,2,
30,,,,24,1,1,1,2,
30,,,,29,1,9,1,2,
30,,,,21,2,8,2,1,
30,,,,25,1,1,2,1,
30,,,,48,1,1,1,2,
30,,,,54,1,9,2,2,
30,,,,24,2,9,2,2,
30,,,,49,2,6,1,2,
30,,,,25,2,9,2,1,
30,,,,21,2,9,2,2,
30,,,,21,2,7,2,1,
30,,,,26,1,9,1,2,
30,,,,21,1,3,2,2,
30,,,,24,1,9,2,2,
30,,,,22,1,9,1,2,
30,,,,24,2,9,2,2,
30,,,,22,2,8,2,1,
30,,,,24,2,5,2,1,
30,,,,24,2,9,1,2,
30,,,,21,2,9,1,2,
30,,,,15,2,9,2,1,
30,,,,25,1,9,1,1,
30,,,,22,2,9,1,2,
30,,,,24,1,9,1,2,
30,,,,23,2,9,1,2,
30,,,,47,2,7,1,,
30,,,,25,1,9,2,2,
30,,,,21,1,7,2,1,
30,,,,22,2,9,2,1,
30,,,,21,2,9,2,1,
30,,,,30,1,7,2,1,
30,,,,21,2,9,1,2,
30,,,,24,2,9,1,2,
30,,,,24,2,9,2,1,
30,,,,22,1,8,1,1,
30,,,,21,2,9,2,2,
30,,,,37,2,9,1,2,
30,,,,44,1,9,2,1,
30,,,,23,2,4,2,1,
30,,,,23,2,9,1,2,
30,,,,25,2,9,2,2,
30,,,,21,2,9,1,2,
30,,,,21,1,1,2,1,
30,,,,22,1,9,1,1,
30,,,,19,2,8,2,1,
30,,,,23,2,9,1,1,
30,,,,20,1,8,2,1,
30,,,,21,2,9,1,2,
30,,,,59,1,1,2,2,
30,,,,21,2,9,2,2,
30,,,,29,2,9,2,2,
30,,,,31,2,9,2,1,
30,,,,28,2,9,1,2,
30,,,,26,2,9,1,1,
30,,,,21,1,6,1,2,
30,,,,32,2,9,2,2,
30,,,,28,2,9,2,2,
30,,,,25,2,9,1,2,
30,,,,25,1,9,2,1,
30,,,,30,2,9,1,2,
30,,,,21,1,9,1,2,
30,,,,21,2,7,2,2,
30,,,,21,2,9,2,1,
30,,,,21,1,8,2,1,
30,,,,19,2,9,1,2,
30,,,,21,1,9,1,2,
30,,,,21,2,9,1,2,
30,,,,46,1,9,1,2,
30,,,,20,1,8,2,2,
30,,,,48,2,8,2,1,
30,,,,22,2,9,2,2,
30,,,,21,2,9,1,2,
31,2,2,1,18,1,7,1,2,2
31,2,2,1,19,2,2,2,2,2
31,2,2,1,18,1,9,1,2,2
31,2,2,1,17,2,8,2,1,2
31,2,2,1,18,1,9,1,1,2
31,2,2,1,18,1,7,1,2,2
31,2,2,1,21,1,7,1,1,2
31,2,2,1,20,2,9,1,2,2
31,2,2,1,18,1,5,1,2,2
31,2,2,1,18,2,9,2,2,2
31,2,2,1,19,2,9,1,2,2
31,2,2,1,19,2,9,2,1,2
31,2,2,1,18,2,9,1,2,2
31,2,2,1,22,2,7,1,2,2
31,2,2,1,19,1,9,2,1,2
31,2,2,1,18,1,8,1,,2
31,2,2,1,18,1,5,1,2,2
31,2,2,1,18,2,9,2,2,2
31,2,2,1,18,2,4,2,1,2
31,2,2,1,18,2,8,1,2,2
31,2,2,1,18,1,9,1,2,2
31,2,2,1,19,2,9,2,2,2
31,2,2,1,18,1,7,1,1,2
31,2,2,1,18,1,5,1,2,2
31,2,2,1,18,2,9,2,2,2
31,2,2,1,19,1,7,2,1,2
31,2,2,1,19,1,9,2,2,2
31,2,2,1,21,2,7,2,1,2
31,2,2,1,18,1,9,1,2,2
31,2,2,1,21,2,6,2,1,2
31,2,2,1,18,2,9,2,1,2
31,2,2,1,18,1,4,1,2,2
31,2,2,1,18,1,4,2,2,2
31,2,2,1,18,2,9,1,2,2
31,2,2,1,18,2,9,1,2,2
31,2,2,1,18,2,9,1,1,2
31,2,2,1,22,1,7,1,,2
31,2,2,1,18,1,9,2,1,2
31,2,2,1,18,2,5,2,1,2
31,2,2,1,18,2,9,1,2,2
31,2,2,1,26,2,9,1,1,2
31,1,6,1,18,1,9,1,2,6
31,1,6,1,18,1,7,1,1,6
31,1,6,1,19,1,7,2,2,6
31,1,6,1,18,1,9,2,1,6
31,1,6,1,18,2,9,1,2,6
31,1,6,1,18,2,8,2,2,6
31,1,6,1,18,1,9,1,2,6
31,1,6,1,18,2,9,2,1,6
31,1,6,1,19,1,9,2,2,6
31,1,6,1,20,2,8,2,1,6
31,1,6,1,19,1,9,1,1,6
31,1,6,1,20,2,9,1,2,6
31,1,6,1,21,1,9,1,1,6
31,1,6,1,22,2,9,1,2,6
31,1,6,1,20,2,9,1,1,6
31,1,6,1,19,1,7,2,2,6
31,1,6,1,18,1,9,1,2,6
31,1,6,1,18,2,9,2,1,6
31,1,6,1,18,2,7,2,2,6
31,1,6,1,18,2,9,1,2,6
31,1,6,1,20,1,3,1,2,6
31,1,6,1,19,2,9,2,1,6
31,1,6,1,18,1,7,2,1,6
31,1,6,1,18,2,9,1,2,6
31,1,6,1,18,2,9,1,2,6
31,1,6,1,24,2,9,1,2,6
31,1,6,1,18,1,8,1,1,6
31,1,6,1,18,2,5,2,1,6
31,1,6,1,21,1,5,1,2,6
31,1,6,1,20,2,9,1,2,6
31,1,6,1,18,2,9,1,2,6
31,1,6,1,18,1,9,2,1,6
31,1,6,1,20,2,8,1,2,6
31,1,6,1,18,2,8,2,1,6
31,1,6,1,18,1,8,2,2,6
31,1,6,1,18,2,9,2,1,6
31,1,6,1,20,2,9,2,1,6
31,1,6,1,18,2,9,2,2,6
31,1,6,1,20,2,8,2,1,6
31,1,6,1,20,2,6,1,2,6
32,2,6,1,18,2,9,2,1,6
32,1,2,1,19,2,5,1,1,2
32,2,5,1,49,2,9,2,2,5
32,2,5,1,18,1,8,1,2,5
32,1,6,1,33,2,9,1,2,6
32,2,8,1,18,2,9,1,2,8
32,2,6,1,18,1,9,2,1,6
32,2,6,1,18,2,9,1,1,6
32,1,6,1,18,2,9,1,2,6
32,1,6,1,18,1,9,2,2,6
32,2,5,1,18,2,9,2,2,5
32,1,5,1,22,2,9,2,1,5
32,1,5,1,22,2,9,1,2,5
32,1,5,1,26,1,9,2,2,5
32,1,5,1,20,1,5,1,2,5
32,1,5,1,18,2,9,1,1,5
32,1,5,1,18,2,9,1,1,5
32,1,5,1,21,2,9,1,2,5
32,1,5,1,18,1,6,2,1,5
32,1,5,1,22,1,9,2,2,5
32,1,5,1,18,1,7,2,1,5
32,1,5,1,21,2,8,2,2,5
32,1,5,1,20,2,9,2,2,5
32,1,5,1,21,2,9,2,1,5
32,1,5,1,19,1,5,1,2,5
32,1,5,1,19,1,7,2,2,5
32,1,5,1,21,1,9,1,2,5
32,1,5,1,19,1,8,1,1,5
32,1,5,1,21,1,6,2,1,5
32,1,5,1,20,1,1,1,1,5
32,1,5,1,20,2,9,1,2,5
32,1,5,1,18,2,9,1,1,5
32,1,5,1,19,2,9,1,2,5
32,1,5,1,18,1,9,2,1,5
32,2,2,5,18,2,8,2,2,2
32,1,5,1,18,1,7,1,1,5
32,1,5,1,21,2,9,1,2,5
32,1,6,1,18,1,7,1,2,6
32,1,6,1,20,2,9,1,2,6
32,1,6,1,18,2,9,1,1,6
32,1,5,1,18,2,9,1,2,5
32,1,5,1,23,1,6,1,1,5
32,1,5,1,18,1,8,1,1,5
32,1,5,1,18,2,6,1,1,5
32,1,5,1,26,1,9,1,2,5
32,1,5,1,19,2,9,1,1,5
32,1,5,1,18,2,9,2,,5
32,1,5,1,18,2,9,2,2,5
32,1,5,1,18,1,8,1,2,5
32,1,5,1,18,1,8,2,2,5
32,1,5,1,18,2,9,2,1,5
32,1,6,1,18,1,9,1,1,6
32,1,6,1,18,1,9,1,2,6
32,1,6,1,21,1,9,1,2,6
32,1,6,1,18,2,9,1,1,6
32,1,6,1,19,1,9,2,1,6
32,1,5,1,18,1,8,1,1,5
32,1,5,1,18,2,8,2,1,5
32,1,5,1,18,2,9,1,1,5
32,1,5,1,19,1,9,1,2,5
32,1,5,1,20,1,9,1,1,5
32,1,5,1,18,1,6,1,2,5
32,1,5,1,18,2,7,1,2,5
32,1,5,1,31,2,9,2,2,5
32,1,5,1,18,1,9,2,2,5
32,1,6,1,18,1,5,1,2,6
32,1,6,1,18,1,9,2,2,6
32,1,6,1,18,1,6,2,1,6
32,1,6,1,18,2,9,2,1,6
32,1,6,1,22,2,1,2,1,6
32,1,6,1,19,1,9,2,1,6
32,1,6,1,18,1,8,1,2,6
32,1,6,1,18,2,3,2,2,6
32,1,6,1,19,2,9,1,1,6
32,1,6,1,18,1,9,1,1,6
32,1,6,1,18,2,9,2,1,6
32,1,6,1,18,1,7,1,2,6
32,1,6,1,18,1,9,1,2,6
32,1,6,1,18,2,9,2,2,6
32,1,6,1,18,1,5,1,2,6
32,1,6,1,19,1,9,2,2,6
32,1,5,1,43,2,9,2,1,5
32,1,5,1,18,2,9,1,2,5
32,1,5,1,37,2,9,1,2,5
32,1,5,1,18,2,9,1,2,5
32,1,5,1,18,2,7,1,2,5
32,1,5,1,19,1,9,2,1,5
32,1,6,1,20,1,9,2,2,6
32,1,6,1,18,2,9,1,2,6
32,1,6,1,28,1,7,1,2,6
32,1,5,1,18,1,9,1,1,5
32,1,5,1,18,2,7,2,1,5
32,1,5,1,20,1,9,1,1,5
32,1,5,1,18,2,9,1,1,5
32,1,5,1,22,1,9,2,1,5
32,1,5,1,27,1,9,1,2,5
32,1,5,1,24,2,9,2,1,5
32,1,5,1,19,2,9,1,2,5
32,1,5,1,18,2,9,1,1,5
32,1,5,1,19,1,9,2,1,5
32,1,5,1,18,1,9,2,1,5
32,1,5,1,20,1,9,2,1,5
32,1,5,1,18,2,9,1,2,5
32,1,5,1,19,1,9,2,1,5
32,1,5,1,18,1,9,1,2,5
32,1,5,1,20,2,9,1,1,5
32,1,6,1,22,1,7,1,1,6
32,1,6,1,18,2,7,1,1,6
33,2,6,1,18,2,9,1,2,6
33,2,6,1,20,2,9,2,2,6
33,2,6,1,45,1,3,2,1,6
33,2,6,1,22,2,9,1,2,6
33,1,5,1,21,1,9,1,1,5
33,2,6,1,21,1,9,2,2,6
33,1,5,1,18,2,8,1,2,5
33,1,5,1,18,1,9,2,1,5
33,1,5,1,19,1,9,1,2,5
33,2,6,1,17,2,9,1,2,6
33,1,5,1,21,1,9,2,1,5
33,1,5,1,23,2,4,2,1,5
33,1,5,1,21,2,8,1,2,5
33,1,5,1,20,1,9,1,2,5
33,1,5,1,19,2,9,2,1,5
33,1,5,1,21,1,8,1,2,5
33,1,5,1,20,1,9,2,1,5
33,1,5,1,23,1,9,1,1,5
33,1,5,1,21,1,9,1,2,5
33,1,5,1,23,2,7,2,2,5
33,1,5,1,19,2,8,1,2,5
33,1,5,1,20,1,3,2,1,5
33,1,5,1,20,2,8,2,1,5
33,1,5,1,19,2,9,1,2,5
33,1,5,1,23,2,9,2,2,5
33,1,5,1,19,1,4,2,1,5
33,1,5,1,22,2,7,2,1,5
33,1,5,1,19,1,8,1,2,5
33,1,5,1,21,1,8,2,2,5
33,1,5,1,19,1,7,1,1,5
33,1,5,1,18,2,7,2,1,5
33,1,5,1,19,1,9,2,1,5
33,1,5,1,17,2,9,2,1,5
33,1,5,1,18,2,9,2,1,5
33,1,5,1,22,2,8,1,2,5
33,1,5,1,20,1,8,2,2,5
33,1,5,1,21,1,9,2,1,5
33,1,5,1,19,1,9,1,2,5
33,1,5,1,19,1,3,2,1,5
33,1,5,1,21,1,9,2,1,5
33,1,5,1,22,1,3,2,1,5
33,1,5,1,24,1,9,1,2,5
33,1,5,1,23,1,9,1,2,5
33,1,5,1,43,2,7,2,1,5
33,1,5,1,19,1,1,1,2,5
33,1,5,1,21,2,9,2,1,5
33,1,5,1,19,1,8,1,1,5
33,1,5,1,19,1,9,1,2,5
33,1,5,1,21,2,9,1,2,5
33,1,5,1,20,2,5,1,2,5
33,1,5,1,19,2,8,2,1,5
33,1,5,1,19,2,7,2,1,5
33,1,5,1,22,1,9,1,1,5
33,1,5,1,20,1,9,2,1,5
33,1,5,1,19,1,9,2,2,5
33,1,5,1,19,2,9,2,1,5
33,1,5,1,18,2,6,2,1,5
33,1,5,1,20,1,9,1,1,5
33,1,5,1,18,2,9,1,2,5
33,1,5,1,20,2,6,2,1,5
33,1,5,1,20,2,9,2,1,5
33,1,5,1,19,1,6,2,1,5
33,1,5,1,20,1,8,2,2,5
33,1,5,1,20,2,9,1,1,5
33,1,5,1,19,1,7,2,1,5
33,1,5,1,19,1,5,1,2,5
33,1,5,1,20,2,6,2,2,5
33,1,5,1,19,2,9,2,1,5
33,1,5,1,18,2,4,2,1,5
33,1,5,1,22,1,9,1,2,5
33,1,5,1,20,2,1,2,2,5
33,1,5,1,20,1,9,1,2,5
33,1,5,1,19,2,9,2,1,5
33,1,5,1,19,2,9,1,1,5
33,1,5,1,21,2,7,2,1,5
33,1,5,1,20,1,9,1,2,5
33,1,5,1,19,1,9,1,2,5
33,1,5,1,21,1,7,2,1,5
33,1,5,1,21,1,9,2,1,5
33,1,5,1,20,2,8,1,1,5
33,1,5,1,18,1,5,1,2,5
33,1,5,1,20,2,8,2,2,5
33,1,5,1,19,2,5,2,1,5
33,1,5,1,21,2,7,1,2,5
33,1,5,1,20,2,3,2,2,5
33,1,5,1,20,2,9,2,1,5
33,1,5,1,20,1,4,2,1,5
33,1,5,1,19,2,7,1,2,5
33,1,5,1,19,1,1,2,2,5
33,1,5,1,19,2,9,1,1,5
33,1,5,1,22,2,9,2,1,5
33,1,5,1,19,2,8,2,2,5
33,1,5,1,20,1,3,1,2,5
33,1,5,1,19,1,9,2,1,5
33,1,5,1,19,1,7,2,2,5
33,1,5,1,18,2,8,2,1,5
34,2,6,1,18,2,8,1,1,6
34,2,6,1,20,2,5,1,2,6
34,2,6,1,18,2,9,2,1,6
34,2,6,1,18,1,6,2,2,6
34,2,6,1,19,2,9,1,2,6
34,2,6,1,18,1,9,1,2,6
34,2,6,1,19,2,2,1,2,6
34,2,6,1,18,2,9,1,2,6
34,2,6,1,20,2,7,1,1,6
34,2,6,1,18,1,7,2,1,6
34,2,6,1,21,1,9,2,1,6
34,2,6,1,18,1,3,2,1,6
34,2,6,1,26,1,9,1,1,6
34,2,6,1,18,2,9,2,1,6
34,2,6,1,23,2,9,2,2,6
34,2,6,1,22,2,8,1,2,6
34,2,6,1,18,2,9,1,1,6
34,2,6,1,18,2,6,1,2,6
34,2,6,1,18,1,9,2,1,6
34,2,6,1,18,2,9,2,1,6
34,2,6,1,20,1,8,2,1,6
34,2,6,1,16,1,7,2,1,6
34,2,6,1,19,1,5,2,1,6
34,2,6,1,18,1,9,1,2,6
34,2,6,1,18,1,8,2,2,6
34,2,6,1,19,2,9,2,1,6
34,2,6,1,18,2,9,1,2,6
34,2,6,1,18,2,9,2,2,6
34,2,6,1,18,1,8,1,1,6
34,2,6,1,34,2,9,2,1,6
34,2,6,1,19,1,9,1,2,6
34,2,6,1,20,1,6,1,1,6
34,2,6,1,19,1,9,2,1,6
34,2,6,1,18,1,2,1,1,6
34,2,6,1,19,2,9,1,2,6
34,2,6,1,22,1,9,1,2,6
34,2,6,1,21,2,9,2,1,6
34,2,6,1,18,1,9,2,1,6
34,2,6,1,18,1,9,1,2,6
34,2,6,1,18,1,7,1,1,6
34,2,6,1,19,1,9,1,2,6
34,2,6,1,18,2,9,1,2,6
34,2,6,1,19,2,5,1,1,6
34,2,6,1,20,1,5,1,2,6
34,2,6,1,18,2,3,1,2,6
34,2,6,1,18,1,7,1,2,6
34,2,6,1,18,1,8,1,1,6
34,2,6,1,22,1,3,2,1,6
34,2,6,1,26,1,7,1,1,6
34,2,6,1,20,2,6,2,1,6
34,2,6,1,18,1,9,1,2,6
34,2,6,1,20,1,9,1,1,6
34,2,6,1,18,1,9,2,1,6
34,2,6,1,20,1,9,2,1,6
34,2,6,1,19,1,5,2,1,6
34,2,6,1,18,1,9,2,1,6
34,2,6,1,18,1,6,2,1,6
34,2,6,1,30,2,6,2,2,6
34,2,6,1,41,2,7,1,2,6
34,2,6,1,22,1,9,1,2,6
34,2,6,1,20,1,9,1,1,6
34,2,6,1,19,1,9,2,2,6
34,2,6,1,21,2,9,1,2,6
34,2,6,1,20,2,4,2,2,6
34,2,6,1,18,1,7,2,1,6
34,2,6,1,21,1,9,2,2,6
34,2,6,1,21,2,9,2,1,6
34,2,6,1,19,2,9,1,1,6
34,2,6,1,18,1,9,2,1,6
34,2,6,1,20,1,9,1,1,6
34,2,6,1,22,1,7,1,1,6
34,2,6,1,18,1,9,1,2,6
34,2,6,1,18,1,9,2,2,6
34,2,6,1,21,1,7,1,,6
34,2,6,1,19,2,9,2,1,6
34,2,6,1,19,1,5,2,1,6
34,2,6,1,26,2,9,1,2,6
34,2,6,1,18,2,,1,1,6
34,2,6,1,19,2,9,1,2,6
34,2,6,1,18,1,5,1,1,6
34,2,6,1,21,2,8,1,2,6
34,2,6,1,18,2,9,2,1,6
34,2,6,1,19,1,8,1,2,6
34,2,6,1,20,1,9,1,2,6
34,2,6,1,23,1,9,1,1,6
34,2,6,1,20,1,7,1,1,6
34,2,6,1,23,2,9,1,2,6
34,2,6,1,21,1,9,2,2,6
34,2,6,1,19,2,9,2,2,6
34,2,6,1,20,1,7,1,1,6
34,2,6,1,21,2,9,1,2,6
34,2,6,1,20,1,7,1,2,6
34,2,6,1,19,1,9,1,1,6
34,2,6,1,18,2,9,2,1,6
34,2,6,1,21,2,8,1,2,6
34,2,6,1,19,2,7,2,1,6
34,2,6,1,18,2,6,2,1,6
34,2,6,1,23,2,1,2,1,6
34,2,6,1,18,1,6,2,1,6
34,2,6,1,18,1,8,2,1,6
34,2,6,1,18,1,9,2,2,6
34,2,6,1,20,2,9,1,1,6
34,2,6,1,18,2,9,1,2,6
35,2,6,3,19,2,9,2,1,6
35,2,6,3,21,1,9,2,1,6
35,2,6,3,20,1,9,1,2,6
35,2,6,3,19,2,8,2,1,6
35,2,6,3,19,2,9,2,2,6
35,2,6,3,19,1,9,2,1,6
35,2,6,3,19,2,9,1,2,6
35,2,6,3,21,1,8,1,1,6
35,2,6,3,20,1,9,1,2,6
35,2,6,3,21,2,9,1,1,6
35,2,6,3,21,2,9,1,1,6
35,2,6,3,19,2,7,1,1,6
35,2,6,3,21,1,2,2,1,6
35,2,6,3,18,2,8,1,1,6
35,2,6,3,21,1,9,2,1,6
35,2,6,3,21,2,2,1,2,6
35,2,6,3,20,2,8,2,1,6
35,2,6,3,21,2,9,2,1,6
35,2,6,3,21,1,9,2,2,6
35,2,6,3,19,2,9,2,1,6
35,2,6,1,20,2,9,1,1,6
35,2,6,1,22,2,6,1,2,6
35,2,6,1,19,2,8,2,1,6
35,2,6,1,19,2,9,2,1,6
35,2,6,1,19,2,9,1,1,6
35,2,6,1,21,2,8,2,1,6
35,2,6,1,19,1,6,1,2,6
35,2,6,1,19,2,,1,2,6
35,2,6,1,21,1,8,1,1,6
35,2,6,1,20,2,8,2,1,6
35,2,6,1,20,1,8,1,2,6
35,2,6,1,19,2,8,1,1,6
35,2,6,1,18,2,7,1,1,6
35,2,6,1,19,1,6,1,2,6
35,2,6,1,20,1,7,2,2,6
35,2,6,1,18,2,9,1,1,6
35,2,6,1,19,2,8,1,2,6
35,2,6,1,18,1,4,1,2,6
35,2,6,1,19,2,9,2,2,6
35,2,6,1,18,1,4,1,2,6
35,2,6,1,20,2,8,2,2,6
35,2,6,1,18,2,8,2,2,6
35,2,6,1,19,1,7,2,1,6
35,2,10,1,28,1,9,2,1,10
35,2,6,1,20,2,7,2,2,6
35,2,6,1,20,2,9,1,1,6
35,2,10,1,18,1,7,2,1,10
35,2,6,1,18,2,8,2,1,6
35,2,10,1,19,1,9,2,2,10
35,2,6,1,18,2,3,1,1,6
35,2,6,1,19,1,9,2,1,6
35,2,10,1,25,2,7,1,2,10
35,2,6,1,20,2,9,1,2,6
35,2,6,1,19,2,9,1,1,6
35,1,6,1,19,2,9,1,1,6
35,2,6,1,19,1,9,2,1,6
35,2,6,5,19,1,3,2,1,6
35,2,10,1,18,1,9,1,2,10
35,2,10,1,20,1,5,2,2,10
35,2,10,1,21,2,6,2,2,10
35,2,10,1,19,2,9,1,2,10
35,2,6,1,19,2,9,1,1,6
35,2,10,1,19,1,9,2,1,10
35,2,6,3,19,2,9,1,1,6
35,2,6,3,20,2,9,1,2,6
35,2,6,3,20,1,8,2,1,6
35,2,6,1,22,1,9,1,1,6
35,2,10,3,20,1,9,1,1,10
35,2,10,3,20,1,9,1,2,10
35,2,10,3,20,1,9,1,2,10
35,2,10,,20,2,9,1,1,10
35,2,10,3,22,1,9,1,1,10
35,2,10,3,19,2,6,2,1,10
35,2,6,1,22,2,9,1,2,6
35,2,6,1,22,1,7,1,1,6
35,2,6,3,19,1,9,2,1,6
35,2,6,3,21,1,8,2,1,6
35,2,6,3,20,1,8,2,1,6
35,2,6,3,21,1,9,1,2,6
35,2,6,3,20,2,9,1,2,6
35,2,6,3,21,1,3,2,1,6
35,2,6,3,22,1,7,2,2,6
35,2,6,3,19,2,9,1,2,6
35,,,,21,2,7,1,1,
35,,,,21,2,9,2,1,
35,,,,20,2,9,2,1,
35,,,,20,1,9,1,2,
35,,,,21,1,9,1,2,
